(12, 12, 22) -0.1 (12, 12, 22) prev_q:-2.50, next_step_max_q:-2.50, new_q:-2.55
(12, 12, 22) -0.1 (12, 12, 22) prev_q:-2.55, next_step_max_q:-2.55, new_q:-2.60
(12, 12, 22) -0.1 (11, 11, 22) prev_q:-2.60, next_step_max_q:-2.20, new_q:-2.45
(11, 11, 22) -0.1 (11, 11, 22) prev_q:-2.20, next_step_max_q:-2.20, new_q:-2.25
(11, 11, 22) -0.1 (11, 11, 22) prev_q:-2.25, next_step_max_q:-2.25, new_q:-2.30
(11, 11, 22) -0.1 (11, 11, 22) prev_q:-2.30, next_step_max_q:-2.30, new_q:-2.35
(11, 11, 22) -0.1 (11, 11, 20) prev_q:-2.30, next_step_max_q:-2.37, new_q:-2.39
(11, 11, 20) -0.1 (11, 11, 21) prev_q:-2.37, next_step_max_q:-2.28, new_q:-2.38
(11, 11, 21) -0.1 (10, 11, 21) prev_q:-2.28, next_step_max_q:-2.19, new_q:-2.29
(10, 11, 21) -0.1 (10, 11, 22) prev_q:-2.19, next_step_max_q:-2.09, new_q:-2.19
(10, 11, 22) -0.1 (10, 10, 22) prev_q:-2.09, next_step_max_q:-1.90, new_q:-2.05
(10, 10, 22) -0.1 (10, 10, 22) prev_q:-1.90, next_step_max_q:-1.90, new_q:-1.95
(10, 10, 22) -0.1 (9, 9, 22) prev_q:-1.95, next_step_max_q:-1.59, new_q:-1.82
